anchor,positive,negative,negative_similarity,source_stt,negative_stt
Cơ cấu tổ chức và nhân sự gồm những gì?,"Gồm Giám đốc, Phó Giám đốc, các bộ phận chuyên môn, Văn phòng Trung tâm và các CLB sinh viên.","Cơ cấu gồm Giám đốc, Phó Giám đốc, bộ phận hoạt động sinh viên, khởi nghiệp, quan hệ doanh nghiệp, Văn phòng Trung tâm và các Câu lạc bộ sinh viên (nếu có).",0.60039794,QD_1370,QD_1370
Tiêu chuẩn của Giám đốc Trung tâm?,"Có trình độ cử nhân trở lên, có kinh nghiệm, năng lực quản lý, sử dụng ngoại ngữ và tin học văn phòng.","Lãnh đạo đơn vị trực thuộc, Ban Giám hiệu, và Bộ phận Nhân sự Phòng Tổng hợp.",0.5809675,QD_1370,TB_216
Văn phòng Trung tâm làm gì?,"Là bộ phận tham mưu, hỗ trợ Giám đốc về hành chính, điều phối, tổng hợp hoạt động.","Áp dụng cho Trung tâm và các đơn vị, tổ chức, cá nhân liên quan đến hoạt động của Trung tâm.",0.5746495,QD_1370,QD_1370
Cơ sở vật chất của Trung tâm gồm những gì?,"Gồm tài sản Trường trang bị hoặc được tài trợ; Trung tâm chủ động quản lý, sử dụng theo quy định.",Nội dung cơ sở vật chất do Bộ phận Quản trị thiết bị - Phòng Tổng hợp và Thư viện chịu trách nhiệm thực hiện.,0.56770974,QD_1370,KH_680
Trung tâm phối hợp với đơn vị khác thế nào?,"Phối hợp trong và ngoài Trường về sinh viên, doanh nghiệp, đào tạo, tuyển dụng, phong trào, truyền thông.","Áp dụng cho Trung tâm và các đơn vị, tổ chức, cá nhân liên quan đến hoạt động của Trung tâm.",0.5962479,QD_1370,QD_1370
"Trung tâm thanh tra, kiểm tra ra sao?","Tự kiểm tra định kỳ hàng năm và chịu sự kiểm tra tài sản, tài chính, hoạt động theo quy định của Trường.",Phòng Bảo đảm chất lượng và Khảo thí tổ chức các hình thức kiểm tra các kỳ thi của sinh viên và giám sát công tác tổ chức thi kiểm tra đánh giá kết quả học tập.,0.5797335,QD_1370,BDU_015
Trung tâm khen thưởng và xử lý vi phạm thế nào?,Khen thưởng theo quy định nếu hoàn thành tốt; vi phạm sẽ bị xử lý tùy mức độ.,"Mục đích chính của văn bản QD_360 là ban hành Quy chế về công tác thi đua, khen thưởng và xử lý vi phạm kỷ luật lao động của Trường Đại học Bình Dương.",0.58841836,QD_1370,QD_360
Quy chế có hiệu lực từ khi nào?,"Hiệu lực kể từ ngày ký ban hành, tức ngày 03/06/2025.",Quy chế này có hiệu lực thi hành kể từ ngày ký quyết định.,0.7516399,QD_1370,QD_1370
Ai được cử đi dự Hội nghị Giáo dục Quốc phòng và An ninh?,"Cán bộ được cử đi dự Hội nghị là Ông Thái Thanh Hùng, Phó Trưởng phòng Phòng Quản lý đào tạo và Công tác sinh viên.",Mục đích chính của Quyết định số 2287/QĐ-ĐHBD là về việc cử cán bộ tham dự Hội nghị Tổng kết công tác Giáo dục Quốc phòng và An ninh tại Trường Đại học Đà Lạt.,0.5818827,QD_2287,QD_2287
Mục đích việc cử ông Thái Thanh Hùng đi hội nghị là gì?,"Để tham dự Hội nghị, nắm bắt thông tin quốc phòng, quân sự, phòng chống khủng bố và triển khai nhiệm vụ năm học mới.","Ông Thái Thanh Hùng là Trưởng phòng QLĐT&CTSV, trưởng nhóm 5.",0.6262447,QD_2287,QD_196
Hội nghị diễn ra khi nào và ở đâu?,"Từ ngày 03/8/2025 đến 04/8/2025 tại Hội trường A32, Trường Đại học Đà Lạt, Lâm Đồng.",Hội nghị diễn ra vào ngày 17/7/2025 (Thứ Năm).,0.46953687,QD_2287,QD_1499
Tổng kinh phí hỗ trợ cho chuyến đi là bao nhiêu?,Tổng kinh phí hỗ trợ là 1.400.000 đồng.,Tổng cộng chi phí hỗ trợ là 24.140.000 đồng.,0.5660752,QD_2287,QD_1469
Kinh phí gồm những khoản nào và số tiền cụ thể?,"Gồm: Grab 500.000đ, tiền phòng nghỉ 500.000đ, chi lưu trú 400.000đ.","Kế toán thu học phí, lệ phí liên quan (nếu có).",0.5205276,QD_2287,TB_798
Ai liên hệ để nhận và quyết toán kinh phí?,Ông Thái Thanh Hùng liên hệ Phòng Tài chính - Kế toán để nhận và quyết toán kinh phí.,Phòng Tài chính - Kế toán chịu trách nhiệm liên hệ ứng tiền và thanh toán chi phí.,0.6588068,QD_2287,QD_1180
"Sau hội nghị, cán bộ phải làm gì với báo cáo và tài liệu?",Trong 5 ngày làm việc phải báo cáo kết quả cho Hiệu trưởng và nộp tài liệu cho Thư viện lưu trữ.,"Nhóm Công tác điều chỉnh, bổ sung báo cáo tự đánh giá, kiểm tra minh chứng, góp ý báo cáo theo tiêu chuẩn, tiêu chí và hoàn thiện báo cáo TĐG CTĐT.",0.5822562,QD_2287,KH_136
Đơn vị nào chịu trách nhiệm thi hành quyết định cử công tác?,"Gồm Phòng Tổng hợp, Phòng Tài chính - Kế toán, Phòng Quản lý đào tạo và Công tác sinh viên, Thư viện và các cá nhân liên quan.","Phòng Tổng hợp, Phòng Tài chính - Kế toán, Phòng Quản lý đào tạo và Công tác sinh viên, và các đơn vị, cá nhân có liên quan chịu trách nhiệm thi hành quyết định này.",0.66403246,QD_2287,QD_1107
Ông Thái Thanh Hùng đi hội nghị bằng phương tiện gì và chi phí thanh toán ra sao?,"Di chuyển bằng xe khách từ Trường Đại học Bình Dương đến Trường Đại học Đà Lạt, chi phí thanh toán theo hóa đơn thực tế cộng thuế (nếu có).",Ông Thái Thanh Hùng là Thành viên Hội đồng tự đánh giá.,0.6408231,QD_2287,QD_196
Quyết định cử công tác có hiệu lực từ khi nào?,Quyết định có hiệu lực kể từ ngày ký.,Quyết định có hiệu lực kể từ ngày ký.,0.64168364,QD_2287,QD_1115
Ai là người ký Quyết định cử đi công tác?,Hiệu trưởng Cao Việt Hiếu là người ký ban hành Quyết định.,Thời gian công bố Quyết định công nhận và cấp bằng tốt nghiệp là từ 08h40 - 08h45.,0.57525945,QD_2287,KH_580
Số hiệu và ngày ban hành của Quyết định là gì?,"Số hiệu 2287/QĐ-ĐHBD, ban hành ngày 24/7/2025 tại TP. Hồ Chí Minh.",Quyết định có hiệu lực kể từ ngày ký.,0.64724076,QD_2287,QD_1115
Căn cứ nào quy định chế độ công tác phí của ông Hùng?,Áp dụng theo Quyết định số 483/QĐ-ĐHBD ngày 26/5/2022 của Hiệu trưởng Trường Đại học Bình Dương về chế độ công tác phí.,Khen thưởng theo quy định nếu hoàn thành tốt; vi phạm sẽ bị xử lý tùy mức độ.,0.5456354,QD_2287,QD_1370
Văn bản nào mời trường tham dự hội nghị này?,Theo Công văn số 4265/BGDĐT-GDQPAN ngày 23/7/2025 của Bộ Giáo dục và Đào tạo.,"Có, sinh viên được trực tiếp hoặc thông qua đại diện hợp pháp của mình kiến nghị với Nhà trường các giải pháp góp phần xây dựng Nhà trường.",0.5067339,QD_2287,BDU_112
Phòng nào đề xuất cử ông Hùng đi hội nghị?,Theo Tờ trình số 397/TTr-QLĐT&CTSV ngày 21/7/2025 của Phòng Quản lý đào tạo và Công tác sinh viên.,Ông Thái Thanh Hùng là Thành viên Hội đồng tự đánh giá.,0.5080948,QD_2287,QD_196
Căn cứ nào quy định chế độ công tác phí cho Ông Hùng?,Áp dụng theo Quyết định số 483/QĐ-ĐHBD ngày 26/5/2022 của Hiệu trưởng Trường Đại học Bình Dương về chế độ công tác phí.,Khen thưởng theo quy định nếu hoàn thành tốt; vi phạm sẽ bị xử lý tùy mức độ.,0.5439115,QD_2287,QD_1370
Thông tin mời dự hội nghị bắt nguồn từ văn bản nào?,Theo Công văn số 4265/BGDĐT-GDQPAN ngày 23/7/2025 của Bộ Giáo dục và Đào tạo.,"Bài báo đăng tạp chí, kỷ yếu hội thảo, hội nghị khoa học cần nộp từ 02/6/2025 đến 09/6/2025.",0.49172184,QD_2287,BDU_697
Phòng nào đề xuất cử ông Hùng đi hội nghị?,Theo Tờ trình số 397/TTr-QLĐT&CTSV ngày 21/7/2025 của Phòng Quản lý đào tạo và Công tác sinh viên.,Ông Thái Thanh Hùng là Thành viên Hội đồng tự đánh giá.,0.5080948,QD_2287,QD_196
Quyết định này còn được gửi cho ai để biết và lưu?,"Gửi đến Ban Giám hiệu, Phòng Tổng hợp và Phòng Kế toán để biết và lưu trữ.","Ngoài các đơn vị và cá nhân đã được nêu ở Điều 5 để thi hành, Quyết định này còn được gửi đến các đối tượng sau tại mục ""Nơi nhận"": • Phòng Tổng hợp: để lưu trữ và quản lý văn bản. • Ban Giám hiệu: để các thành viên Ban Giám hiệu nắm thông tin và chỉ đạo. • Lưu: P.TH, K.Anh: để lưu trữ bản cứng và bản điện tử (ký hiệu của phòng Tổng hợp và có thể là một cá nhân/bộ phận khác).",0.48652357,QD_2287,QD_2287
Trường ĐH Bình Dương thuộc loại hình nào?,Đại học Bình Dương là trường tư thục theo Quyết định số 1420/QĐ-TTg ngày 19/9/2017 của Thủ tướng Chính phủ.,Trường Đại học Bình Dương được thành lập và song hành với quá trình xây dựng và phát triển của tỉnh Bình Dương từ năm 1997.,0.62183446,QD_2287,BDU_001
Hiệu trưởng căn cứ vào đâu để cử cán bộ đi công tác?,Dựa trên Quyết định số 03/QĐ-ĐHBD-HĐT ngày 30/11/2020 và Nghị quyết số 04/NQ-ĐHBD-HĐT ngày 05/10/2023 của Hội đồng trường.,"Trưởng phòng Tuyển sinh xác nhận, Phòng Tài chính kiểm tra, Hiệu trưởng là người phê duyệt cuối cùng.",0.6126671,QD_2287,QD_2087
Công văn mời dự hội nghị của Bộ GD&ĐT được ban hành khi nào?,Công văn số 4265/BGDĐT-GDQPAN được ban hành vào ngày 23/7/2025.,"Nhiệm vụ bao gồm: Thông báo triển khai, hướng dẫn, tổ chức họp, biên bản nội bộ, lịch làm việc tuần, giấy xác nhận mẫu dấu, và giấy mời họp các cuộc họp.",0.57166374,QD_2287,QD_1327
Tờ trình đề xuất cử Ông Hùng dự hội nghị được gửi ngày nào?,Tờ trình số 397/TTr-QLĐT&CTSV được gửi vào ngày 21/7/2025.,"Thời gian thu lệ phí nhận bằng của Lễ Tốt nghiệp lần IV năm 2023 diễn ra từ ngày 17/7/2023 đến sáng ngày 29/7/2023, làm việc từ thứ Hai đến sáng thứ Bảy.",0.50987077,QD_2287,KH_1011
Quyết định bổ nhiệm Hiệu trưởng được ban hành ngày nào?,Quyết định số 03/QĐ-ĐHBD-HĐT được ban hành vào ngày 30/11/2020.,Hiệu trưởng hoặc người được Hiệu trưởng ủy quyền.,0.6642942,QD_2287,TB_217
Chi phí hỗ trợ Ông Hùng là bao nhiêu?,"Tổng chi phí hỗ trợ là 1.400.000 VNĐ gồm: Grab 500.000 VNĐ, tiền phòng 500.000 VNĐ, tiền ăn và sinh hoạt 400.000 VNĐ.",Tổng cộng chi phí hỗ trợ là 24.140.000 đồng.,0.56964785,QD_2287,QD_1469
"Sau hội nghị, Ông Hùng cần làm gì về báo cáo và tài liệu?","Trong 5 ngày làm việc, Ông Thái Thanh Hùng phải báo cáo kết quả bằng văn bản và gửi tài liệu liên quan đến Thư viện.","Nhóm Công tác điều chỉnh, bổ sung báo cáo tự đánh giá, kiểm tra minh chứng, góp ý báo cáo theo tiêu chuẩn, tiêu chí và hoàn thiện báo cáo TĐG CTĐT.",0.5163853,QD_2287,KH_136
Ai phụ trách thủ tục và quyết toán kinh phí chuyến đi?,Ông Thái Thanh Hùng phải liên hệ Phòng Tài chính/Kế toán để nhận và quyết toán kinh phí theo quy định của Trường.,"Quy trình phê duyệt bao gồm các bước sau: • Phòng Tuyển sinh: Có trách nhiệm xác nhận kết quả và đối tượng thụ hưởng. • Phòng Tài chính - Kế toán: Có trách nhiệm kiểm tra tính hợp lệ của hồ sơ, chứng từ, thủ tục và pháp lý. • Hiệu trưởng: Là người có thẩm quyền phê duyệt cuối cùng.",0.6173619,QD_2287,QD_2087
"Ngoài Ông Hùng, đơn vị/cá nhân nào thi hành quyết định công tác?","Các đơn vị thực hiện gồm: Phòng Tổng hợp, Tài chính - Kế toán, QLĐT&CTSV, Thư viện, Ông Thái Thanh Hùng và các cá nhân liên quan.","Phòng Tổng hợp, Phòng Tài chính - Kế toán, Khoa Công nghệ thông tin, Robot và Trí tuệ nhân tạo, các cá nhân có tên tại Điều 1 và các đơn vị, cá nhân có liên quan chịu trách nhiệm thi hành Quyết định số 433/QĐ-ĐHBD.",0.57677096,QD_2287,QD_433
Trường ĐH Bình Dương được thành lập theo quyết định nào và khi nào?,Trường được thành lập theo Quyết định số 791/TTg ngày 24/9/1997 của Thủ tướng Chính phủ.,Quyết định về quy chế điều động công tác của Trường Đại học Bình Dương được ban hành dựa trên Quyết định số 483/QĐ-ĐHBD vào ngày 26 tháng 5 năm 2022 của Hiệu trưởng Trường Đại học Bình Dương.,0.68373847,QD_2287,QD_2287
